,ave_before_trim,ave_after_trim,ap_before_trim,ap_after_trim,mcc_before_trim,mcc_after_trim,ef_before_trim,ef_after_trim,cluster_size,active_test_fraction,inactive_test_fraction
70,0.09756554119798544,0.018482359010497162,0.15287182239295802,0.07866007731401012,0.16455571382918627,0.08480720281844846,7.586206896551724,4.433497536945812,1612.0,0.2641509433962264,0.2744663657136488
71,0.06915919811547522,-0.036539327916927045,0.030720100250265003,0.007772408199235348,-0.0029372569972202383,-0.0016079941188942668,6.4,0.96,1814.0,0.07846829880728186,0.28165028299076555
72,0.1707436782732376,0.03583151471721874,0.19956703081883867,0.09308511415339722,0.21317376966487347,0.12366496532138106,10.454545454545455,4.0,1485.0,0.17699115044247787,0.2639701130219581
73,0.028275468526142544,-0.01330465635224154,0.012416190606812644,0.005130601458531522,-0.0006583659376903144,-0.0013168560192431949,1.2844036697247705,0.18348623853211007,1465.0,0.21414538310412573,0.24689892204343072
74,0.06240577628246313,-0.01470778361622499,0.0914567841695696,0.055075944826862115,0.20471710739038443,-0.0009091210267829228,18.095238095238095,19.047619047619047,1899.0,0.03860294117647059,0.25830485304169515
75,0.08897499119303964,-0.023604459430256297,0.2511970836884607,0.05256162115767701,0.05370750914995645,-0.001333497011234423,9.565217391304348,1.3729977116704806,1181.0,0.45191313340227507,0.3062902426944032
76,0.03604192496704167,-0.015387725517727158,0.06990601400052357,0.04793278829169603,0.036047075262314654,0.035415406001433905,5.9760956175298805,3.98406374501992,1310.0,0.29916567342073896,0.2637901996952442
77,0.19112372266527755,0.012213437964108176,0.3727657098941009,0.12129719224889751,0.27256713671748745,0.0535561460672926,7.588357588357588,2.2245322245322243,1982.0,0.3527686101943528,0.24094192260261907
78,0.05127409937016725,-0.01489682500765871,0.010178059234010757,0.00917559595315526,-0.0025804202960974182,-0.0025804202960974182,0.22346368715083798,0.11173184357541899,1151.0,0.3352059925093633,0.22798327818833833
79,0.13002396822897538,0.04783286365832412,0.5329703475373454,0.41945550051334185,0.4679640939835522,0.3446484707527107,14.7008547008547,13.105413105413104,1196.0,0.16447985004686036,0.2680086086846436
80,0.05806556157221571,-0.03099512175012087,0.017250528438627493,0.0081368103910849,0.031902034876086734,-0.0037248907975842424,1.48471615720524,0.6986899563318777,1810.0,0.25303867403314917,0.3150277528304942
81,0.14383233311191906,0.044902157284335165,0.08852674856257671,0.010103214831020592,0.13093226868096616,-0.0010836070866908738,12.413793103448274,6.206896551724137,1185.0,0.048414023372287146,0.3120666904048761
82,0.04619152779035346,-0.023262486954284067,0.04285731418810605,0.030511870762539903,0.06940143213958888,0.0520587374158449,2.9493087557603683,2.3963133640552994,1981.0,0.18690783807062877,0.31687775465731655
83,-0.023870360728216133,-0.04395659203639252,0.07637194006369692,0.02451450054847067,0.15056470703929034,-0.0020179020983503632,5.4945054945054945,3.076923076923077,1218.0,0.1019036954087346,0.3242318696355268
84,0.07051779688281412,-0.0019646209271286796,0.3446223340294581,0.1223830636667566,0.0,0.0,9.26994906621392,2.6146010186757214,1890.0,0.7916666666666666,0.29185009965613157
85,0.16414023315799675,0.09931465860983824,0.7373024525333037,0.7008844372129243,0.31768883567224204,0.32312447335465366,16.441717791411044,15.736196319018404,1325.0,0.9005524861878453,0.30597822033266203
86,0.12504385162601628,-0.016027540650406513,0.38115567297641,0.06389428889527515,0.1412017959935136,0.0,19.2,16.8,1945.0,0.10775862068965517,0.29768567538950236
87,0.0611885198072461,0.0033988336797337593,0.15686857553787176,0.09312858807538472,0.1329158134723537,0.08132008815495184,4.449818621523579,3.071342200725514,1536.0,0.3062962962962963,0.28967938622473305
88,0.05751635359623397,0.007599480134717618,0.10049638055508979,0.051168744031302574,0.03376856083573443,0.01302327885213466,5.521472392638037,2.822085889570552,1100.0,0.12339137017411052,0.2764682596804376
89,0.0687428269101959,-0.03460620134431086,0.3392835688004715,0.15120457012786748,0.12950017272293046,-0.0023281707664662217,9.22737306843267,5.20971302428256,1514.0,0.17204709456893277,0.23497752871331076
